time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784298827609965800,245.2369658203125,5.400000095367432,1.5,6.0312700271606445,10.600000381469727,11.639927864074707,258,66.30000305175781,1.2371967,41.117715
1784298828609967000,246.23696704101562,5.199999809265137,1.5,6.0412702560424805,10.319999694824219,11.74596118927002,257,66.30000305175781,1.23706,41.1176917
1784298829609968000,247.23696801757814,4.199999809265137,1.2000000476837158,6.051270484924316,10.0600004196167,12.07126522064209,257,66.30000305175781,1.2369183,41.11767
1784298830609969400,248.23696948242187,4.099999904632568,1.2999999523162842,6.061270236968994,9.380000114440918,12.846437454223633,258,66.30000305175781,1.2367683,41.1176483
1784298831609970400,249.2369704589844,4,1.399999976158142,6.07127046585083,8.680000305175781,13.672566413879395,258,66.30000305175781,1.2366117,41.117625
1784298832609971700,250.2369716796875,3.299999952316284,1.2000000476837158,6.081270217895508,7.940000057220459,13.591239929199219,258,66.30000305175781,1.2364517,41.1175983
1784298833609972700,251.23697265625,3.700000047683716,1.399999976158142,6.091270446777344,7.21999979019165,13.86816120147705,258,66.30000305175781,1.2362917,41.1175733
1784298834609974000,252.23697412109374,3,1.2999999523162842,6.1012701988220215,6.519999980926514,13.541827201843262,258,66.30000305175781,1.236135,41.1175483
1784298835609975300,253.23697534179686,3.299999952316284,1.2999999523162842,6.111270427703857,6.260000228881836,12.828936576843262,258,66.30000305175781,1.2359833,41.1175233
1784298836609976600,254.2369765625,3.700000047683716,1.2999999523162842,6.121270179748535,6.039999961853027,12.820700645446777,258,66.30000305175781,1.235835,41.1175
1784298837609977600,255.2369775390625,3.0999999046325684,1.2000000476837158,6.131270408630371,5.880000114440918,13.19593334197998,258,66.30000305175781,1.23568,41.1174733
1784298838609979000,256.23697875976563,3.0999999046325684,1.2000000476837158,6.141270160675049,5.71999979019165,12.689447402954102,258,66.30000305175781,1.2355283,41.1174483
1784298839609980000,257.23697998046873,3.9000000953674316,1.2999999523162842,6.151270389556885,5.639999866485596,11.344477653503418,257,66.30000305175781,1.2353917,41.117425
1784298840609981200,258.2369812011719,4.300000190734863,1.2999999523162842,6.161270618438721,5.699999809265137,10.356210708618164,258,66.30000305175781,1.2352667,41.1174017
1784298841609982200,259.2369821777344,4.400000095367432,1.2999999523162842,6.171270370483398,5.699999809265137,9.833252906799316,258,66.30000305175781,1.2351467,41.11738
1784298842609983500,260.2369833984375,4.099999904632568,1.2000000476837158,6.181270599365234,5.699999809265137,8.70189380645752,258,66.30000305175781,1.2350417,41.1173633
1784298843609984800,261.23698486328124,7.300000190734863,1.600000023841858,6.191270351409912,5.699999809265137,5.966660022735596,258,66.30000305175781,1.2349633,41.1173533
1784298844609985800,262.2369858398437,11.800000190734863,1.399999976158142,6.201270580291748,5.659999847412109,3.542318344116211,258,66.30000305175781,1.234915,41.1173433
1784298845609987000,263.2369870605469,38.099998474121094,1.2000000476837158,6.211270332336426,5.599999904632568,1.055180549621582,258,66.30000305175781,1.2348967,41.1173367
1784298846609988400,264.23698828125,0,1.2999999523162842,6.221270561218262,5.599999904632568,0,0,66.30000305175781,1.2348867,41.11733
1784298847609989400,265.2369892578125,0,0.800000011920929,6.2312703132629395,5.599999904632568,0,0,66.30000305175781,1.2348817,41.117325
1784298848428000000,266.055,0,0,3.608180046081543,11.053000450134277,0,0,70.6,1.2348817,41.117325
1784298848609990700,266.23699072265623,0,0.6000000238418579,3.5999999046325684,11.053000450134277,0,0,70.5,1.2348783,41.1173233
1784298849609992000,267.2369919433594,0,0.6000000238418579,3.5999999046325684,11.053000450134277,0,0,70.5,1.2348783,41.1173233
1784298850609993000,268.2369929199219,0,0.6000000238418579,3.5999999046325684,11.053000450134277,0,0,70.5,1.2348783,41.1173233
1784298851609994200,269.236994140625,0,0.6000000238418579,3.5999999046325684,11.053000450134277,0,0,70.5,1.2348783,41.1173233
1784298852609995300,270.2369953613281,0,0.6000000238418579,3.5999999046325684,11.053000450134277,0,0,70.5,1.2348783,41.1173233
1784298853609996500,271.2369965820312,0,0.8999999761581421,3.5999999046325684,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298854432000000,272.059,0,0,3.608219861984253,11.079999923706055,0,0,70.5,1.2348783,41.1173233
1784298854609997800,272.2369978027344,0,1,3.5999999046325684,11.079999923706055,0,0,70.5,1.2348783,41.1173233
1784298855609999000,273.2369990234375,0,1.399999976158142,3.5999999046325684,11.079999923706055,0,0,70.5,1.2348783,41.1173233
