time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784098612882778600,26.159778564453124,180,0.47355544567108154,4.809422492980957,10.536999702453613,0.39424994587898254,89.99918365478516,85.0999984741211,1.5190228,41.1921912
1784098613790418200,27.067418212890626,180,0.5568943023681641,4.819422721862793,10.670999526977539,0.4787501096725464,89.99772644042969,85.0999984741211,1.5190224,41.1921914
1784098614798907000,28.075906982421873,180,0.45360589027404785,4.829422473907471,10.79699993133545,0.39195698499679565,90.0182113647461,85.0999984741211,1.5190237,41.1921897
1784098615610481200,28.887481201171877,6,1,4.839422702789307,10.788999557495117,6.545773029327393,129.0415802001953,85.0999984741211,1.5191283,41.192107
1784098616610482200,29.887482177734373,4.800000190734863,1,4.849422454833984,9.097000122070312,7.659497261047363,131.9735870361328,85.0999984741211,1.5192486,41.1920187
1784098617610482700,30.887482666015625,2.9000000953674316,0.699999988079071,4.85942268371582,7.252999782562256,8.170422554016113,132.9952850341797,85.0999984741211,1.5193265,41.1919605
1784098618610483700,31.887483642578125,3.4000000953674316,0.800000011920929,4.869422435760498,5.298999786376953,7.744587421417236,132.0066375732422,85.0999984741211,1.5193982,41.1919073
1784098619610484200,32.88748413085938,3.700000047683716,0.800000011920929,4.879422664642334,3.3399999141693115,7.387484550476074,132.99160766601562,85.0999984741211,1.5194639,41.1918573
1784098620610485000,33.887485107421874,5.199999809265137,1.2000000476837158,4.889422416687012,1.5800000429153442,6.979803085327148,135.95062255859375,85.0999984741211,1.5195255,41.1918089
1784098621610485800,34.88748583984375,6.599999904632568,1.600000023841858,4.899422645568848,1.6200000047683716,6.787667274475098,135.02764892578125,85.0999984741211,1.5195778,41.1917634
1784098622610486500,35.88748657226562,5.400000095367432,1.2000000476837158,4.909422874450684,1.6399999856948853,6.977056980133057,135.00143432617188,85.0999984741211,1.5196322,41.1917186
1784098626610314500,39.887314453125,15.5,2.200000047683716,4.949420928955078,14.300000190734863,5.515146732330322,134.01553344726562,85.0999984741211,1.5198299,41.1915738
1784098627610315500,40.8873154296875,21.100000381469727,2.700000047683716,4.959421157836914,24.365999221801758,5.022542476654053,134.90980529785156,85.0999984741211,1.5198436,41.1915669
1784098628610316800,41.88731689453125,36.79999923706055,3.799999952316284,4.969420909881592,32.16600036621094,4.196741580963135,134.98074340820312,85.0999984741211,1.519872,41.1915465
1784098629610317800,42.88731787109375,55.400001525878906,4.099999904632568,4.979421138763428,27.600000381469727,2.566089391708374,139.13916015625,85.0999984741211,1.5199365,41.1915125
1784098630610318600,43.887318603515624,20.899999618530273,2.4000000953674316,4.9894208908081055,24.780000686645508,2.9200191497802734,127,85.0999984741211,1.5199767,41.1914833
1784098631610319400,44.8873193359375,19.100000381469727,2.5,4.999421119689941,19.479999542236328,3.9669642448425293,126,85.0999984741211,1.52001,41.19146
1784098632610320400,45.8873203125,15.100000381469727,2.200000047683716,5.009420871734619,15.600000381469727,4.99229097366333,127,85.0999984741211,1.5200583,41.1914317
1784098633610321400,46.8873212890625,10.800000190734863,1.7999999523162842,5.019421100616455,13.039999961853027,5.744814872741699,131,85.0999984741211,1.520105,41.1913967
1784098634610322400,47.887322509765625,6.099999904632568,1.2999999523162842,5.029420852661133,12.65999984741211,6.144753932952881,135,85.0999984741211,1.5201567,41.1913517
1784098635610323200,48.8873232421875,5.699999809265137,1.2000000476837158,5.039421081542969,12.319999694824219,6.586900234222412,134,85.0999984741211,1.5202117,41.191305
