t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
10750,1,1,0.010654,13.327427,-1.736951,89.955498,13.440091,-0.000258,0.037339,0.000258,-0.037339,0.037340,0.328758,0.286560,0.328758,0.220589,-0.000097,-0.005162,-0.010700,-0.000004,0.000839,0.000001,0.011880,0.000839,0.007391,76
10760,1,1,0.010642,13.294931,-1.744486,89.955437,13.408855,-0.000262,0.033738,0.000262,-0.033738,0.033739,0.329504,0.286877,0.329504,0.180376,-0.000097,-0.004461,-0.009678,-0.000004,0.000760,0.000001,0.010657,0.000760,0.006599,77
10770,1,1,0.010630,13.263191,-1.750995,89.955376,13.378247,-0.000263,0.030161,0.000263,-0.030161,0.030162,0.330330,0.287256,0.330330,0.144381,-0.000096,-0.003802,-0.008664,-0.000004,0.000680,0.000001,0.009462,0.000680,0.005832,78
10780,1,1,0.010618,13.232159,-1.756486,89.955292,13.348210,-0.000262,0.026603,0.000262,-0.026603,0.026604,0.331247,0.287702,0.331247,0.112504,-0.000094,-0.003185,-0.007654,-0.000004,0.000601,0.000001,0.008290,0.000601,0.005088,79
10790,1,1,0.010607,13.201783,-1.760965,89.955215,13.318697,-0.000260,0.023062,0.000260,-0.023062,0.023064,0.332262,0.288217,0.332262,0.084675,-0.000092,-0.002612,-0.006647,-0.000004,0.000522,0.000001,0.007142,0.000522,0.004366,80
10800,1,1,0.010598,13.172014,-1.764435,89.955139,13.289657,-0.000260,0.019534,0.000260,-0.019534,0.019535,0.333370,0.288802,0.333370,0.060838,-0.000091,-0.002082,-0.005641,-0.000004,0.000442,0.000001,0.006014,0.000442,0.003664,81
10810,1,1,0.010589,13.142799,-1.766900,89.955032,13.261035,-0.000255,0.016014,0.000255,-0.016014,0.016016,0.334593,0.289476,0.334593,0.040950,-0.000089,-0.001598,-0.004636,-0.000004,0.000363,0.000001,0.004904,0.000363,0.002979,82
10820,1,1,0.010581,13.114084,-1.768361,89.954926,13.232773,-0.000250,0.012501,0.000250,-0.012501,0.012503,0.335932,0.290238,0.335932,0.024990,-0.000087,-0.001160,-0.003628,-0.000004,0.000284,0.000001,0.003810,0.000284,0.002310,83
10830,1,1,0.010576,13.085815,-1.768816,89.954803,13.204822,-0.000242,0.008991,0.000242,-0.008991,0.008995,0.337391,0.291089,0.337391,0.012949,-0.000084,-0.000770,-0.002617,-0.000004,0.000204,0.000001,0.002730,0.000204,0.001652,84
10840,1,1,0.010572,13.057936,-1.768264,89.954674,13.177123,-0.000234,0.005485,0.000234,-0.005485,0.005490,0.338986,0.292043,0.338986,0.004828,-0.000081,-0.000430,-0.001602,-0.000004,0.000125,0.000001,0.001661,0.000125,0.001005,85
