t_ms,gps_outage,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_max,dx_vel,dx_att,dx_pos,nhc_count
1670,0,-1.315751,-5.134766,-2.741459,74.854492,-5.967196,-0.071116,0.012330,0.071116,-0.012330,0.072177,0.429069,0.028882,0.003300,0.016746,168
1680,0,-1.338099,-5.146567,-2.762817,74.658096,-5.992133,-0.070908,0.011257,0.070908,-0.011257,0.071796,0.428738,0.028744,0.003285,0.016811,169
1690,0,-1.360597,-5.158428,-2.784061,74.461761,-6.017183,-0.070680,0.010192,0.070680,-0.010192,0.071411,0.428263,0.028627,0.003269,0.016887,170
1700,0,-1.383246,-5.170327,-2.805191,74.265579,-6.042326,-0.070419,0.009117,0.070419,-0.009117,0.071006,0.427579,0.028521,0.003251,0.016969,171
1710,0,-1.406046,-5.182254,-2.826201,74.069672,-6.067549,-0.070110,0.008023,0.070110,-0.008023,0.070568,0.426642,0.028416,0.003231,0.017053,172
1720,0,-1.428996,-5.194207,-2.847090,73.874191,-6.092851,-0.069743,0.006902,0.069743,-0.006902,0.070084,0.425369,0.028305,0.003208,0.017135,173
1730,0,-1.452093,-5.206191,-2.867851,73.679237,-6.118229,-0.069310,0.005751,0.069310,-0.005751,0.069548,0.423703,0.028183,0.003182,0.017213,174
1740,0,-1.475331,-5.218218,-2.888478,73.484940,-6.143691,-0.068812,0.004574,0.068812,-0.004574,0.068964,0.421605,0.028049,0.003153,0.017288,175
1750,0,-1.498700,-5.230298,-2.908965,73.291351,-6.169240,-0.068255,0.003376,0.068255,-0.003376,0.068339,0.419076,0.027910,0.003121,0.017364,176
1760,0,-1.522186,-5.242438,-2.929302,73.098465,-6.194872,-0.067656,0.002157,0.067656,-0.002157,0.067690,0.416139,0.027776,0.003089,0.017449,177
1770,0,-1.545772,-5.254632,-2.949479,72.906265,-6.220571,-0.067032,0.000915,0.067032,-0.000915,0.067038,0.412852,0.027664,0.003056,0.017556,178
1780,0,-1.569437,-5.266859,-2.969480,72.714684,-6.246305,-0.066402,-0.000362,0.066402,0.000362,0.066403,0.409308,0.027595,0.003023,0.017700,179
1790,0,-1.593158,-5.279078,-2.989283,72.523659,-6.272024,-0.065786,-0.001704,0.065786,0.001704,0.065808,0.405593,0.027596,0.002993,0.017903,180
1800,0,-1.616907,-5.291222,-3.008855,72.333122,-6.297647,-0.065197,-0.003156,0.065197,0.003156,0.065273,0.401822,0.027705,0.002966,0.018193,181
1810,0,-1.640648,-5.303187,-3.028146,72.143013,-6.323052,-0.064641,-0.004795,0.064641,0.004795,0.064819,0.398053,0.027971,0.002944,0.018614,182
1820,0,-1.664338,-5.314828,-3.047080,71.953308,-6.348067,-0.064118,-0.006730,0.064118,0.006730,0.064470,0.399888,0.028465,0.002930,0.019228,183
1830,0,-1.687906,-5.325931,-3.065539,71.764015,-6.372439,-0.063623,-0.009113,0.063623,0.009113,0.064273,0.421663,0.029298,0.002927,0.020133,184
1840,0,-1.711243,-5.336186,-3.083336,71.575089,-6.395785,-0.063165,-0.012156,0.063165,0.012156,0.064324,0.446617,0.030655,0.002946,0.021490,185
1850,0,-1.734165,-5.345125,-3.100176,71.386330,-6.417521,-0.062779,-0.016146,0.062779,0.016146,0.064822,0.475635,0.032842,0.003007,0.023563,186
1860,0,-1.756363,-5.352028,-3.115580,71.197189,-6.436729,-0.062570,-0.021451,0.062570,0.021451,0.066145,0.509018,0.036359,0.003142,0.026771,187
1870,0,-1.777329,-5.355785,-3.128754,71.006332,-6.451952,-0.062776,-0.028487,0.062776,0.028487,0.068937,0.546099,0.041952,0.003395,0.031733,188
1880,0,-1.796287,-5.354749,-3.138404,70.811241,-6.460967,-0.063818,-0.037551,0.063818,0.037551,0.074046,0.592002,0.050417,0.003774,0.039127,189
1890,0,-1.812298,-5.346818,-3.142504,70.608574,-6.460767,-0.066172,-0.048262,0.066172,0.048262,0.081902,0.630637,0.061552,0.004121,0.048881,190
1900,0,-1.825036,-5.330428,-3.138423,70.398048,-6.448696,-0.069570,-0.058293,0.069570,0.058293,0.090763,0.638316,0.071378,0.003954,0.057860,191
1910,0,-1.836973,-5.307721,-3.124588,70.193794,-6.426553,-0.070838,-0.061863,0.070838,0.061863,0.094049,0.591579,0.069944,0.002870,0.057427,192
1920,0,-1.855213,-5.288981,-3.105392,70.033318,-6.407177,-0.062929,-0.052250,0.062929,0.052250,0.081793,0.583054,0.050882,0.002000,0.040906,193
1930,0,-1.884315,-5.288080,-3.094150,69.935310,-6.409768,-0.044616,-0.032837,0.044616,0.032837,0.055397,0.532072,0.027076,0.001673,0.020192,194
1940,0,-1.916469,-5.305498,-3.099469,69.850822,-6.436366,-0.028521,-0.016145,0.028521,0.016145,0.032773,0.507461,0.013012,0.001381,0.008605,195
1950,0,-1.946662,-5.332458,-3.115865,69.755959,-6.475559,-0.018746,-0.003174,0.018746,0.003174,0.019013,0.487436,0.007036,0.001403,0.002460,196
1960,0,-1.977205,-5.365849,-3.137795,69.665916,-6.522820,-0.010537,0.012174,0.010537,-0.012174,0.016101,0.418063,0.009285,0.002263,0.005497,197
1970,0,-2.010414,-5.406162,-3.162761,69.596268,-6.577998,-0.000356,0.036805,0.000356,-0.036805,0.036807,0.285719,0.012855,0.004450,0.010718,198
1980,0,-2.046220,-5.450762,-3.186652,69.560829,-6.636715,0.013924,0.080128,-0.013924,-0.080128,0.081329,0.289815,0.023561,0.007295,0.029369,199
1990,0,-2.069629,-5.470785,-3.194393,69.532784,-6.662971,0.025398,0.145536,-0.025398,-0.145536,0.147735,1.223329,0.213197,0.004658,0.172959,200
2000,0,-2.000840,-5.328146,-3.152614,69.243958,-6.504684,-0.017424,0.142371,0.017424,-0.142371,0.143433,2.871512,0.453552,0.024885,0.322480,201
2010,0,-1.836901,-4.950980,-3.150469,68.794479,-6.146034,-0.080752,-0.177815,0.080752,0.177815,0.195293,1.536069,0.347634,0.042990,0.221277,202
2020,0,-1.967280,-5.157084,-2.886485,68.852524,-6.212964,-0.025178,0.442648,0.025178,-0.442648,0.443364,5.546771,2.732844,0.125750,2.119767,203
2030,0,-0.908060,-2.720880,-2.386780,67.612350,-3.605715,-0.251197,-0.927471,0.251197,0.927471,0.960886,1.753642,1.855757,0.282907,1.464473,204
2040,0,-1.474020,-3.343768,-0.720045,70.043137,-3.217631,0.233249,1.861298,-0.233249,-1.861298,1.875856,2.889339,6.084900,0.235113,5.000601,205
2050,0,0.787635,2.021302,1.023989,68.363441,2.395814,0.007510,-0.120856,-0.007510,0.120856,0.121090,0.740142,0.089664,0.014175,0.088433,206
2060,0,0.794351,2.017385,1.119890,68.144577,2.439089,0.010102,-0.075718,-0.010102,0.075718,0.076389,0.332174,0.028930,0.004831,0.019297,207
2070,0,0.790578,1.991407,1.151786,67.975334,2.431962,0.011361,-0.052558,-0.011361,0.052558,0.053772,0.239148,0.018397,0.002327,0.007194,208
2080,0,0.786209,1.966208,1.171246,67.824799,2.419625,0.012401,-0.034312,-0.012401,0.034312,0.036484,0.252574,0.012141,0.001193,0.003255,209
2090,0,0.782815,1.944469,1.185645,67.683075,2.408103,0.013244,-0.019431,-0.013244,0.019431,0.023515,0.254802,0.007220,0.000624,0.001502,210
2100,0,0.780635,1.926229,1.196850,67.546234,2.398322,0.013879,-0.007661,-0.013879,0.007661,0.015853,0.251049,0.003773,0.000433,0.000742,211
2110,0,0.779508,1.910807,1.205581,67.412437,2.389987,0.014304,0.001340,-0.014304,-0.001340,0.014366,0.245592,0.002826,0.000483,0.000585,212
2120,0,0.779189,1.897436,1.212320,67.280762,2.382613,0.014530,0.008059,-0.014530,-0.008059,0.016615,0.240302,0.004004,0.000586,0.000601,213
2130,0,0.779449,1.885478,1.217477,67.150635,2.375803,0.014578,0.013008,-0.014578,-0.013008,0.019538,0.236259,0.005356,0.000673,0.000601,214
2140,0,0.780108,1.874465,1.221407,67.021713,2.369291,0.014475,0.016637,-0.014475,-0.016637,0.022053,0.238999,0.006435,0.000739,0.000575,215
2150,0,0.781035,1.864071,1.224398,66.893738,2.362911,0.014247,0.019307,-0.014247,-0.019307,0.023994,0.240720,0.007245,0.000785,0.000538,216
2160,0,0.782131,1.854076,1.226673,66.766556,2.356567,0.013920,0.021287,-0.013920,-0.021287,0.025435,0.241655,0.007843,0.000816,0.000500,217
2170,0,0.783327,1.844334,1.228401,66.640007,2.350199,0.013517,0.022779,-0.013517,-0.022779,0.026487,0.241995,0.008287,0.000836,0.000464,218
2180,0,0.784573,1.834747,1.229707,66.514008,2.343777,0.013056,0.023923,-0.013056,-0.023923,0.027254,0.241893,0.008621,0.000847,0.000430,219
2190,0,0.785834,1.825252,1.230680,66.388474,2.337281,0.012554,0.024822,-0.012554,-0.024822,0.027816,0.241466,0.008876,0.000853,0.000398,220
2200,0,0.787085,1.815807,1.231387,66.263351,2.330703,0.012023,0.025549,-0.012023,-0.025549,0.028236,0.240805,0.009076,0.000855,0.000367,221
2210,0,0.788306,1.806383,1.231874,66.138573,2.324036,0.011473,0.026151,-0.011473,-0.026151,0.028557,0.239968,0.009238,0.000853,0.000338,222
2220,0,0.789485,1.796962,1.232176,66.014122,2.317280,0.010912,0.026667,-0.010912,-0.026667,0.028813,0.239008,0.009373,0.000850,0.000311,223
2230,0,0.790614,1.787533,1.232317,65.889961,2.310434,0.010345,0.027121,-0.010345,-0.027121,0.029027,0.237955,0.009491,0.000845,0.000284,224
2240,0,0.791686,1.778089,1.232315,65.766068,2.303500,0.009776,0.027529,-0.009776,-0.027529,0.029214,0.236834,0.009596,0.000840,0.000260,225
2250,0,0.792698,1.768626,1.232184,65.642433,2.296480,0.009210,0.027907,-0.009210,-0.027907,0.029387,0.235668,0.009692,0.000835,0.000239,226
2260,0,0.793646,1.759142,1.231933,65.519051,2.289376,0.008647,0.028260,-0.008647,-0.028260,0.029554,0.234468,0.009784,0.000830,0.000221,227
2270,0,0.794531,1.749636,1.231570,65.395882,2.282189,0.008090,0.028598,-0.008090,-0.028598,0.029720,0.233244,0.009872,0.000825,0.000207,228
2280,0,0.795349,1.740109,1.231100,65.272949,2.274923,0.007540,0.028923,-0.007540,-0.028923,0.029889,0.233241,0.009959,0.000820,0.000198,229
2290,0,0.796103,1.730561,1.230529,65.150223,2.267580,0.006996,0.029238,-0.006996,-0.029238,0.030064,0.234197,0.010045,0.000816,0.000194,230
2300,0,0.796791,1.720994,1.229859,65.027718,2.260163,0.006461,0.029547,-0.006461,-0.029547,0.030245,0.235159,0.010130,0.000812,0.000195,231
2310,0,0.797415,1.711410,1.229093,64.905426,2.252674,0.005933,0.029850,-0.005933,-0.029850,0.030434,0.236125,0.010215,0.000810,0.000201,232
2320,0,0.797975,1.701811,1.228235,64.783340,2.245116,0.005414,0.030149,-0.005414,-0.030149,0.030631,0.237087,0.010301,0.000808,0.000212,233
2330,0,0.798472,1.692198,1.227287,64.661476,2.237493,0.004903,0.030444,-0.004903,-0.030444,0.030836,0.238043,0.010387,0.000806,0.000226,234
2340,0,0.798906,1.682575,1.226249,64.539825,2.229806,0.004400,0.030736,-0.004400,-0.030736,0.031050,0.238994,0.010474,0.000806,0.000242,235
2350,0,0.799280,1.672942,1.225125,64.418373,2.222057,0.003906,0.031026,-0.003906,-0.031026,0.031271,0.239938,0.010562,0.000806,0.000260,236
2360,0,0.799593,1.663303,1.223916,64.297142,2.214250,0.003419,0.031314,-0.003419,-0.031314,0.031500,0.240872,0.010651,0.000807,0.000280,237
2370,0,0.799847,1.653659,1.222623,64.176125,2.206387,0.002941,0.031599,-0.002941,-0.031599,0.031736,0.241796,0.010740,0.000809,0.000301,238
2380,0,0.800043,1.644012,1.221249,64.055305,2.198470,0.002471,0.031883,-0.002471,-0.031883,0.031978,0.242709,0.010830,0.000811,0.000322,239
2390,0,0.800181,1.634366,1.219794,63.934711,2.190502,0.002009,0.032164,-0.002009,-0.032164,0.032227,0.243611,0.010920,0.000814,0.000344,240
2400,0,0.800264,1.624721,1.218260,63.814339,2.182486,0.001556,0.032443,-0.001556,-0.032443,0.032480,0.244500,0.011011,0.000818,0.000366,241
2410,0,0.800291,1.615080,1.216648,63.694145,2.174422,0.001109,0.032721,-0.001109,-0.032721,0.032739,0.245377,0.011102,0.000823,0.000388,242
2420,0,0.800265,1.605445,1.214960,63.574203,2.166314,0.000671,0.032996,-0.000671,-0.032996,0.033003,0.246238,0.011194,0.000828,0.000410,243
2430,0,0.800186,1.595817,1.213197,63.454449,2.158163,0.000240,0.033270,-0.000240,-0.033270,0.033271,0.247087,0.011286,0.000834,0.000432,244
2440,0,0.800055,1.586199,1.211360,63.334919,2.149973,-0.000182,0.033541,0.000182,-0.033541,0.033542,0.247921,0.011378,0.000840,0.000454,245
2450,0,0.799873,1.576592,1.209451,63.215611,2.141745,-0.000598,0.033811,0.000598,-0.033811,0.033816,0.248739,0.011471,0.000847,0.000476,246
2460,0,0.799641,1.566999,1.207471,63.096504,2.133480,-0.001006,0.034079,0.001006,-0.034079,0.034093,0.249546,0.011563,0.000855,0.000498,247
2470,0,0.799361,1.557420,1.205422,62.977638,2.125182,-0.001407,0.034344,0.001407,-0.034344,0.034373,0.250333,0.011656,0.000863,0.000520,248
2480,0,0.799032,1.547859,1.203303,62.858978,2.116851,-0.001800,0.034607,0.001800,-0.034607,0.034654,0.251110,0.011749,0.000872,0.000542,249
2490,0,0.798657,1.538315,1.201117,62.740543,2.108490,-0.002186,0.034868,0.002186,-0.034868,0.034936,0.251864,0.011841,0.000881,0.000564,250
2500,0,0.798236,1.528791,1.198865,62.622314,2.100100,-0.002565,0.035127,0.002565,-0.035127,0.035220,0.252603,0.011933,0.000890,0.000585,251
2510,0,0.797769,1.519288,1.196548,62.504314,2.091683,-0.002937,0.035383,0.002937,-0.035383,0.035504,0.253330,0.012025,0.000900,0.000607,252
2520,0,0.797259,1.509807,1.194167,62.386513,2.083241,-0.003302,0.035636,0.003302,-0.035636,0.035789,0.254033,0.012117,0.000911,0.000628,253
2530,0,0.796705,1.500350,1.191723,62.268951,2.074776,-0.003660,0.035888,0.003660,-0.035888,0.036074,0.254724,0.012208,0.000922,0.000650,254
2540,0,0.796110,1.490919,1.189218,62.151604,2.066288,-0.004011,0.036137,0.004011,-0.036137,0.036359,0.255396,0.012299,0.000933,0.000671,255
2550,0,0.795473,1.481514,1.186653,62.034481,2.057781,-0.004355,0.036383,0.004355,-0.036383,0.036643,0.256054,0.012390,0.000944,0.000692,256
2560,0,0.794795,1.472137,1.184028,61.917561,2.049255,-0.004693,0.036627,0.004693,-0.036627,0.036926,0.256685,0.012480,0.000956,0.000714,257
2570,0,0.794078,1.462788,1.181344,61.800861,2.040710,-0.005024,0.036867,0.005024,-0.036867,0.037208,0.257309,0.012569,0.000968,0.000735,258
2580,0,0.793322,1.453469,1.178604,61.684391,2.032150,-0.005348,0.037106,0.005348,-0.037106,0.037489,0.257911,0.012658,0.000981,0.000756,259
2590,0,0.792529,1.444181,1.175807,61.568134,2.023576,-0.005666,0.037341,0.005666,-0.037341,0.037768,0.258499,0.012747,0.000993,0.000777,260
2600,0,0.791698,1.434926,1.172955,61.452103,2.014987,-0.005977,0.037573,0.005977,-0.037573,0.038046,0.259061,0.012834,0.001006,0.000798,261
2610,0,0.790831,1.425702,1.170048,61.336269,2.006386,-0.006283,0.037803,0.006283,-0.037803,0.038321,0.259606,0.012920,0.001019,0.000819,262
2620,0,0.789929,1.416512,1.167089,61.220688,1.997774,-0.006582,0.038029,0.006582,-0.038029,0.038595,0.260137,0.013006,0.001032,0.000841,263
2630,0,0.788992,1.407357,1.164077,61.105301,1.989152,-0.006875,0.038253,0.006875,-0.038253,0.038866,0.260644,0.013091,0.001045,0.000862,264
2640,0,0.788020,1.398237,1.161013,60.990143,1.980521,-0.007162,0.038473,0.007162,-0.038473,0.039134,0.261137,0.013175,0.001059,0.000883,265
2650,0,0.787016,1.389152,1.157899,60.875191,1.971881,-0.007443,0.038690,0.007443,-0.038690,0.039400,0.261608,0.013259,0.001073,0.000904,266
2660,0,0.785979,1.380104,1.154736,60.760471,1.963235,-0.007718,0.038904,0.007718,-0.038904,0.039662,0.262061,0.013341,0.001086,0.000925,267
2670,0,0.784909,1.371093,1.151523,60.645969,1.954582,-0.007987,0.039115,0.007987,-0.039115,0.039922,0.262497,0.013422,0.001100,0.000945,268
2680,0,0.783809,1.362119,1.148263,60.531662,1.945923,-0.008250,0.039322,0.008250,-0.039322,0.040178,0.262920,0.013502,0.001114,0.000967,269
2690,0,0.782678,1.353183,1.144955,60.417576,1.937260,-0.008508,0.039525,0.008508,-0.039525,0.040431,0.263322,0.013581,0.001128,0.000987,270
2700,0,0.781517,1.344286,1.141601,60.303715,1.928594,-0.008760,0.039725,0.008760,-0.039725,0.040680,0.263698,0.013659,0.001142,0.001008,271
2710,0,0.780326,1.335428,1.138202,60.190067,1.919924,-0.009007,0.039922,0.009007,-0.039922,0.040925,0.264064,0.013735,0.001156,0.001029,272
2720,0,0.779106,1.326609,1.134758,60.076633,1.911251,-0.009248,0.040115,0.009248,-0.040115,0.041167,0.264408,0.013811,0.001170,0.001050,273
2730,0,0.777858,1.317830,1.131269,59.963409,1.902576,-0.009484,0.040304,0.009484,-0.040304,0.041405,0.264734,0.013885,0.001184,0.001070,274
2740,0,0.776582,1.309090,1.127738,59.850395,1.893900,-0.009714,0.040490,0.009714,-0.040490,0.041639,0.265043,0.013958,0.001198,0.001091,275
2750,0,0.775279,1.300390,1.124164,59.737591,1.885223,-0.009939,0.040672,0.009939,-0.040672,0.041869,0.265334,0.014030,0.001212,0.001112,276
2760,0,0.773949,1.291731,1.120548,59.624992,1.876545,-0.010160,0.040849,0.010160,-0.040849,0.042094,0.265605,0.014100,0.001226,0.001132,277
2770,0,0.772593,1.283111,1.116891,59.512611,1.867867,-0.010375,0.041023,0.010375,-0.041023,0.042315,0.265868,0.014169,0.001240,0.001153,278
2780,0,0.771211,1.274532,1.113194,59.400433,1.859190,-0.010585,0.041193,0.010585,-0.041193,0.042532,0.266102,0.014236,0.001254,0.001173,279
2790,0,0.769803,1.265994,1.109457,59.288471,1.850514,-0.010791,0.041360,0.010791,-0.041360,0.042744,0.266334,0.014303,0.001268,0.001193,280
2800,0,0.768371,1.257496,1.105680,59.176727,1.841840,-0.010992,0.041522,0.010992,-0.041522,0.042952,0.266539,0.014367,0.001282,0.001213,281
2810,0,0.766913,1.249039,1.101866,59.065170,1.833167,-0.011188,0.041680,0.011188,-0.041680,0.043156,0.266731,0.014431,0.001296,0.001233,282
2820,0,0.765432,1.240622,1.098013,58.953827,1.824495,-0.011379,0.041834,0.011379,-0.041834,0.043354,0.266909,0.014493,0.001310,0.001253,283
2830,0,0.763926,1.232246,1.094124,58.842670,1.815826,-0.011566,0.041984,0.011566,-0.041984,0.043548,0.267077,0.014553,0.001323,0.001273,284
2840,0,0.762397,1.223910,1.090198,58.731728,1.807159,-0.011748,0.042129,0.011748,-0.042129,0.043737,0.267218,0.014612,0.001337,0.001293,285
2850,0,0.760844,1.215615,1.086236,58.620991,1.798495,-0.011926,0.042271,0.011926,-0.042271,0.043921,0.267354,0.014670,0.001350,0.001312,286
2860,0,0.759269,1.207360,1.082239,58.510437,1.789834,-0.012099,0.042408,0.012099,-0.042408,0.044100,0.267470,0.014726,0.001363,0.001332,287
2870,0,0.757671,1.199145,1.078207,58.400066,1.781175,-0.012268,0.042541,0.012268,-0.042541,0.044274,0.267580,0.014781,0.001377,0.001351,288
2880,0,0.756051,1.190970,1.074141,58.289917,1.772520,-0.012432,0.042669,0.012432,-0.042669,0.044444,0.267666,0.014834,0.001390,0.001370,289
2890,0,0.754409,1.182835,1.070042,58.179943,1.763869,-0.012593,0.042794,0.012593,-0.042794,0.044608,0.267751,0.014885,0.001403,0.001389,290
2900,0,0.752745,1.174739,1.065910,58.070156,1.755220,-0.012749,0.042913,0.012749,-0.042913,0.044767,0.267815,0.014935,0.001416,0.001408,291
2910,0,0.751060,1.166683,1.061746,57.960560,1.746576,-0.012901,0.043029,0.012901,-0.043029,0.044922,0.267872,0.014984,0.001428,0.001427,292
2920,0,0.749354,1.158666,1.057550,57.851139,1.737935,-0.013049,0.043141,0.013049,-0.043141,0.045071,0.267916,0.015031,0.001441,0.001446,293
2930,0,0.747626,1.150688,1.053322,57.741924,1.729298,-0.013193,0.043247,0.013193,-0.043247,0.045215,0.267959,0.015077,0.001453,0.001464,294
2940,0,0.745879,1.142749,1.049065,57.632866,1.720666,-0.013334,0.043349,0.013334,-0.043349,0.045354,0.267977,0.015121,0.001465,0.001482,295
2950,0,0.744110,1.134848,1.044778,57.524002,1.712038,-0.013470,0.043448,0.013470,-0.043448,0.045488,0.267995,0.015164,0.001478,0.001500,296
2960,0,0.742322,1.126986,1.040462,57.415298,1.703415,-0.013603,0.043541,0.013603,-0.043541,0.045617,0.268000,0.015205,0.001489,0.001518,297
2970,0,0.740514,1.119162,1.036118,57.306774,1.694796,-0.013732,0.043631,0.013732,-0.043631,0.045741,0.267999,0.015245,0.001501,0.001536,298
2980,0,0.738686,1.111376,1.031745,57.198414,1.686182,-0.013857,0.043716,0.013857,-0.043716,0.045859,0.267984,0.015283,0.001513,0.001554,299
2990,0,0.736839,1.103627,1.027345,57.090221,1.677573,-0.013979,0.043796,0.013979,-0.043796,0.045973,0.267962,0.015320,0.001524,0.001571,300
3000,0,0.734973,1.095916,1.022919,56.982197,1.668968,-0.014097,0.043873,0.014097,-0.043873,0.046082,0.267941,0.015355,0.001536,0.001589,301
3010,0,0.733087,1.088241,1.018467,56.874336,1.660370,-0.014212,0.043945,0.014212,-0.043945,0.046186,0.267905,0.015389,0.001547,0.001606,302
3020,0,0.731184,1.080604,1.013989,56.766632,1.651777,-0.014323,0.044013,0.014323,-0.044013,0.046285,0.267863,0.015422,0.001558,0.001622,303
3030,0,0.729261,1.073003,1.009487,56.659084,1.643189,-0.014431,0.044076,0.014431,-0.044076,0.046378,0.267818,0.015453,0.001568,0.001639,304
3040,0,0.727321,1.065439,1.004960,56.551697,1.634607,-0.014536,0.044135,0.014536,-0.044135,0.046467,0.267765,0.015483,0.001579,0.001655,305
3050,0,0.725362,1.057911,1.000410,56.444454,1.626032,-0.014638,0.044190,0.014638,-0.044190,0.046551,0.267706,0.015512,0.001589,0.001672,306
3060,0,0.723386,1.050419,0.995838,56.337368,1.617463,-0.014736,0.044241,0.014736,-0.044241,0.046631,0.267639,0.015539,0.001599,0.001688,307
3070,0,0.721392,1.042962,0.991243,56.230415,1.608899,-0.014832,0.044288,0.014832,-0.044288,0.046706,0.267577,0.015565,0.001609,0.001704,308
3080,0,0.719380,1.035541,0.986627,56.123608,1.600344,-0.014924,0.044331,0.014924,-0.044331,0.046776,0.267498,0.015589,0.001619,0.001719,309
3090,0,0.717352,1.028155,0.981990,56.016941,1.591794,-0.015013,0.044370,0.015013,-0.044370,0.046841,0.267435,0.015613,0.001629,0.001735,310
3100,0,0.715307,1.020805,0.977333,55.910408,1.583252,-0.015099,0.044404,0.015099,-0.044404,0.046901,0.267357,0.015635,0.001638,0.001750,311
3110,0,0.713245,1.013490,0.972657,55.804005,1.574718,-0.015182,0.044435,0.015182,-0.044435,0.046957,0.267276,0.015656,0.001648,0.001765,312
3120,0,0.711167,1.006210,0.967962,55.697739,1.566193,-0.015263,0.044462,0.015263,-0.044462,0.047008,0.267194,0.015676,0.001657,0.001780,313
3130,0,0.709073,0.998964,0.963249,55.591595,1.557674,-0.015340,0.044484,0.015340,-0.044484,0.047055,0.267111,0.015695,0.001666,0.001794,314
3140,0,0.706964,0.991753,0.958519,55.485577,1.549165,-0.015415,0.044504,0.015415,-0.044504,0.047098,0.267024,0.015712,0.001675,0.001809,315
3150,0,0.704838,0.984576,0.953772,55.379688,1.540665,-0.015487,0.044519,0.015487,-0.044519,0.047136,0.266942,0.015729,0.001683,0.001823,316
3160,0,0.702698,0.977434,0.949009,55.273907,1.532173,-0.015557,0.044530,0.015557,-0.044530,0.047169,0.266842,0.015744,0.001691,0.001836,317
